ts,equity,benchmark_equity
2025-06-14 19:00:00+00:00,9875.4236821768,13383.284224330035
2025-06-14 20:00:00+00:00,9871.534465974451,13405.245512406149
2025-06-14 21:00:00+00:00,9859.410978852395,13473.84271728593
2025-06-14 22:00:00+00:00,9859.204045601988,13470.307787467415
2025-06-14 23:00:00+00:00,9859.630287220009,13477.587287110628
2025-06-15 00:00:00+00:00,9861.37214856001,13507.350178273922
2025-06-15 01:00:00+00:00,9861.37214856001,13477.69510197095
2025-06-15 02:00:00+00:00,9861.842543300934,13485.731302207903
2025-06-15 03:00:00+00:00,9861.795003996524,13484.918697612513
2025-06-15 04:00:00+00:00,9862.354585479057,13494.483273323103
2025-06-15 05:00:00+00:00,9865.64801575922,13550.812544698296
2025-06-15 06:00:00+00:00,9865.64801575922,13482.754414120127
2025-06-15 07:00:00+00:00,9865.444244093202,13479.273391731773
2025-06-15 08:00:00+00:00,9863.24606177218,13441.73085976766
2025-06-15 09:00:00+00:00,9864.886203559678,13413.790838372399
2025-06-15 10:00:00+00:00,9861.068471509927,13435.420695581599
2025-06-15 11:00:00+00:00,9864.644000273143,13415.122551554521
2025-06-15 12:00:00+00:00,9857.57959518391,13455.151813306244
2025-06-15 13:00:00+00:00,9855.60688815729,13488.810015441537
2025-06-15 14:00:00+00:00,9854.348530624793,13510.338047504878
2025-06-15 15:00:00+00:00,9853.240763263402,13491.353647516538
2025-06-15 16:00:00+00:00,9853.075989949388,13488.533490290527
2025-06-15 17:00:00+00:00,9854.209556717382,13507.931180576767
2025-06-15 18:00:00+00:00,9852.86168886812,13484.835839895784
2025-06-15 19:00:00+00:00,9851.134971646285,13455.295566453338
2025-06-15 20:00:00+00:00,9855.590610194176,13379.223197924575
2025-06-15 21:00:00+00:00,9854.335537436244,13389.871911952847
2025-06-15 22:00:00+00:00,9843.000579143198,13454.0457127022
2025-06-15 23:00:00+00:00,9837.107902700078,13487.606082834609
2025-06-16 00:00:00+00:00,9837.90921379318,13473.87266585824
2025-06-16 01:00:00+00:00,9834.947857348026,13524.570607353106
2025-06-16 02:00:00+00:00,9834.85505259758,13522.975346734638
2025-06-16 03:00:00+00:00,9835.676911006956,13537.101090008287
2025-06-16 04:00:00+00:00,9838.71620246606,13589.389300692903
2025-06-16 05:00:00+00:00,9841.726926344856,13615.379670030674
2025-06-16 06:00:00+00:00,9842.329029244778,13620.585730184179
2025-06-16 07:00:00+00:00,9852.283390354842,13677.984165590897
2025-06-16 08:00:00+00:00,9853.18205216942,13693.579385479306
2025-06-16 09:00:00+00:00,9851.521482362074,13664.731922343006
2025-06-16 10:00:00+00:00,9848.850382379456,13649.294431602106
2025-06-16 11:00:00+00:00,9850.112569653502,13656.582915817013
2025-06-16 12:00:00+00:00,9846.43935083933,13635.363354048483
2025-06-16 13:00:00+00:00,9855.006086946294,13684.79347264882
2025-06-16 14:00:00+00:00,9864.80503759369,13741.48911489196
2025-06-16 15:00:00+00:00,9862.556177091985,13725.826011572979
2025-06-16 16:00:00+00:00,9871.827530619088,13779.588690301069
2025-06-16 17:00:00+00:00,9869.545100894293,13763.659044688513
2025-06-16 18:00:00+00:00,9881.780012041212,13834.751963927596
2025-06-16 19:00:00+00:00,9885.10600946493,13863.854988214292
2025-06-16 20:00:00+00:00,9891.024262834453,13905.356721438002
2025-06-16 21:00:00+00:00,9887.25044166579,13872.19766217457
2025-06-16 22:00:00+00:00,9873.135229840602,13773.176700969152
2025-06-16 23:00:00+00:00,9851.88610591426,13649.664795613027
2025-06-17 00:00:00+00:00,9848.690582732084,13705.006762387684
2025-06-17 01:00:00+00:00,9848.601913575178,13706.549113861733
2025-06-17 02:00:00+00:00,9846.720576990767,13739.277911969622
2025-06-17 03:00:00+00:00,9847.50116746628,13752.892532942487
2025-06-17 04:00:00+00:00,9845.5767440479,13719.297222809048
2025-06-17 05:00:00+00:00,9847.229884068318,13690.502668817164
2025-06-17 06:00:00+00:00,9849.385042577967,13653.048984284243
2025-06-17 07:00:00+00:00,9849.824057512786,13645.442046917091
2025-06-17 08:00:00+00:00,9851.238513644725,13620.948107909157
2025-06-17 09:00:00+00:00,9854.504677143348,13564.498043958973
2025-06-17 10:00:00+00:00,9855.795674825436,13542.28518787544
2025-06-17 11:00:00+00:00,9858.073380959686,13503.164366150506
2025-06-17 12:00:00+00:00,9859.095340525555,13485.666413634564
2025-06-17 13:00:00+00:00,9860.489192029221,13461.834338074716
2025-06-17 14:00:00+00:00,9863.368684702133,13412.6947206258
2025-06-17 15:00:00+00:00,9876.46896682148,13323.622675142304
2025-06-17 16:00:00+00:00,9886.677829443026,13237.547483461458
2025-06-17 17:00:00+00:00,9881.924450546043,13277.325177205761
2025-06-17 18:00:00+00:00,9872.050346116348,13343.659268304526
2025-06-17 19:00:00+00:00,9862.91072308903,13395.132877822265
2025-06-17 20:00:00+00:00,9871.988978725376,13343.760095164644
2025-06-17 21:00:00+00:00,9867.777280345537,13367.480362721195
2025-06-17 22:00:00+00:00,9875.461427774639,13324.107842013755
2025-06-17 23:00:00+00:00,9867.553948471374,13368.561506181646
2025-06-18 00:00:00+00:00,9862.537761340116,13396.87788130229
2025-06-18 01:00:00+00:00,9862.884819867555,13390.985000557104
2025-06-18 02:00:00+00:00,9861.708506972336,13410.948718860034
2025-06-18 03:00:00+00:00,9859.926672297246,13441.237706610269
2025-06-18 04:00:00+00:00,9861.917182049989,13475.156461324676
2025-06-18 05:00:00+00:00,9861.905083237774,13474.949816175726
2025-06-18 06:00:00+00:00,9858.69125437058,13420.059074557232
2025-06-18 07:00:00+00:00,9859.054885677126,13413.87169951765
2025-06-18 08:00:00+00:00,9858.847680454457,13417.395648192985
2025-06-18 09:00:00+00:00,9860.943673896638,13381.738877998761
2025-06-18 10:00:00+00:00,9864.468882779121,13321.940563664137
2025-06-18 11:00:00+00:00,9859.894663244739,13399.158964226692
2025-06-18 12:00:00+00:00,9862.405107043234,13356.514193826422
2025-06-18 13:00:00+00:00,9862.654198293905,13352.297434844946
2025-06-18 14:00:00+00:00,9861.404128918683,13373.452108040134
2025-06-18 15:00:00+00:00,9860.032114336602,13396.710169297343
2025-06-18 16:00:00+00:00,9862.324040042637,13357.785011578178
2025-06-18 17:00:00+00:00,9863.747557901723,13333.684397153269
2025-06-18 18:00:00+00:00,9868.769549666902,13248.82611579402
2025-06-18 19:00:00+00:00,9864.947792955103,13280.893050453822
2025-06-18 20:00:00+00:00,9843.971461488914,13398.558994494715
2025-06-18 21:00:00+00:00,9845.047922980675,13416.873544749018
2025-06-18 22:00:00+00:00,9843.917434594434,13397.615614466898
2025-06-18 23:00:00+00:00,9843.598218922647,13392.184940021058
2025-06-19 00:00:00+00:00,9844.982335529661,13415.723519572253
2025-06-19 01:00:00+00:00,9842.265397347086,13369.443990779097
2025-06-19 02:00:00+00:00,9841.073366636352,13389.684234233036
2025-06-19 03:00:00+00:00,9843.67887428063,13433.997140111063
2025-06-19 04:00:00+00:00,9843.407170472305,13429.362099402966
2025-06-19 05:00:00+00:00,9842.182095553007,13408.469975358375
2025-06-19 06:00:00+00:00,9840.74575122526,13384.009978065726
2025-06-19 07:00:00+00:00,9841.2848015313,13374.845714938368
2025-06-19 08:00:00+00:00,9840.548964610543,13387.346249021239
2025-06-19 09:00:00+00:00,9838.611606315288,13420.291675135517
2025-06-19 10:00:00+00:00,9837.996552984858,13409.804683397728
2025-06-19 11:00:00+00:00,9836.974144367823,13392.384597169797
2025-06-19 12:00:00+00:00,9837.169543713886,13389.059307357466
2025-06-19 13:00:00+00:00,9840.463178674432,13333.023531990924
2025-06-19 14:00:00+00:00,9844.387009801616,13310.871571337759
2025-06-19 15:00:00+00:00,9844.643231903316,13309.428050152339
2025-06-19 16:00:00+00:00,9847.607845032133,13284.378065985149
2025-06-19 17:00:00+00:00,9838.689815301981,13359.567949916462
2025-06-19 18:00:00+00:00,9842.817408491259,13336.2150515136
2025-06-19 19:00:00+00:00,9843.959015091981,13329.770118752138
2025-06-19 20:00:00+00:00,9844.697363992707,13325.60427234359
2025-06-19 21:00:00+00:00,9843.859606977274,13330.32915876862
2025-06-19 22:00:00+00:00,9836.616096462161,13371.199975402295
2025-06-19 23:00:00+00:00,9836.88935046569,13375.843002396341
2025-06-20 00:00:00+00:00,9837.227005934703,13381.582147136993
2025-06-20 01:00:00+00:00,9837.784924501302,13391.068856559574
2025-06-20 02:00:00+00:00,9836.557576113308,13370.185717086677
2025-06-20 03:00:00+00:00,9836.629845715815,13371.413608551453
2025-06-20 04:00:00+00:00,9833.867030100308,13324.468223167234
2025-06-20 05:00:00+00:00,9831.479379222086,13364.907780359623
2025-06-20 06:00:00+00:00,9832.603181814227,13384.003988351258
2025-06-20 07:00:00+00:00,9840.854802519721,13524.40389363391
2025-06-20 08:00:00+00:00,9840.854802519721,13546.483977713528
2025-06-20 09:00:00+00:00,9840.854802519721,13545.996814270591
2025-06-20 10:00:00+00:00,9840.350157357414,13541.655269571149
2025-06-20 11:00:00+00:00,9841.247307338046,13546.799436008543
2025-06-20 12:00:00+00:00,9840.674153392845,13543.51208105447
2025-06-20 13:00:00+00:00,9834.936334106396,13510.608582941428
2025-06-20 14:00:00+00:00,9797.792276923617,13297.999674958217
2025-06-20 15:00:00+00:00,9796.36936184155,13322.140220812875
2025-06-20 16:00:00+00:00,9799.972541918103,13260.89039900688
2025-06-20 17:00:00+00:00,9804.329199430927,13187.199940262635
2025-06-20 18:00:00+00:00,9803.360481745663,13193.714753026157
2025-06-20 19:00:00+00:00,9798.061475025595,13223.429726473754
2025-06-20 20:00:00+00:00,9792.404429015036,13255.241099983166
2025-06-20 21:00:00+00:00,9796.262449640684,13233.481465627281
2025-06-20 22:00:00+00:00,9806.374731236105,13176.563205663291
2025-06-20 23:00:00+00:00,9802.157018096568,13200.176656645266
2025-06-21 00:00:00+00:00,9802.992854024227,13195.486710221265
2025-06-21 01:00:00+00:00,9797.357641574463,13227.09243686747
2025-06-21 02:00:00+00:00,9797.476542568846,13226.423585419176
2025-06-21 03:00:00+00:00,9796.442571478136,13232.239598162092
2025-06-21 04:00:00+00:00,9799.553791612067,13214.729666217228
2025-06-21 05:00:00+00:00,9799.050097131387,13217.559806300678
2025-06-21 06:00:00+00:00,9794.84878414574,13241.172258996909
2025-06-21 07:00:00+00:00,9796.00308359677,13221.666753850348
2025-06-21 08:00:00+00:00,9793.585186520313,13262.459704196015
2025-06-21 09:00:00+00:00,9794.204062381725,13272.935714790623
2025-06-21 10:00:00+00:00,9794.046892245668,13270.27328671212
2025-06-21 11:00:00+00:00,9794.376733424664,13275.859693733983
2025-06-21 12:00:00+00:00,9793.856120777438,13267.038840902465
2025-06-21 13:00:00+00:00,9792.100424984235,13237.309891454457
2025-06-21 14:00:00+00:00,9792.599746715092,13228.872380348526
2025-06-21 15:00:00+00:00,9792.037593264715,13238.365079485568
2025-06-21 16:00:00+00:00,9792.270515179509,13234.428838798078
2025-06-21 17:00:00+00:00,9794.944038946494,13189.26239860917
2025-06-21 18:00:00+00:00,9798.848401705727,13123.545248100023
2025-06-21 19:00:00+00:00,9805.36840464344,13068.968966490804
2025-06-21 20:00:00+00:00,9800.952524733675,13142.539630945803
2025-06-21 21:00:00+00:00,9830.278223053012,12978.688995257406
2025-06-21 22:00:00+00:00,9828.328405204002,13010.867737920504
2025-06-21 23:00:00+00:00,9821.217192914215,13069.704703083926
2025-06-22 00:00:00+00:00,9806.807982810858,13149.601504296885
2025-06-22 01:00:00+00:00,9818.202722759732,13085.939824134059
2025-06-22 02:00:00+00:00,9817.060167864145,13092.284928321147
2025-06-22 03:00:00+00:00,9818.343601926024,13085.153174968005
2025-06-22 04:00:00+00:00,9812.075800973595,13119.958407422833
2025-06-22 05:00:00+00:00,9810.510765055204,13146.116488765554
2025-06-22 06:00:00+00:00,9809.526547111147,13129.630797993748
2025-06-22 07:00:00+00:00,9811.516111899922,13096.34395815512
2025-06-22 08:00:00+00:00,9809.708358738922,13126.506163615903
2025-06-22 09:00:00+00:00,9813.695253473254,13059.819677649604
2025-06-22 10:00:00+00:00,9811.275077597142,13100.07854512238
2025-06-22 11:00:00+00:00,9809.271876617675,13133.512132965338
2025-06-22 12:00:00+00:00,9809.157888013598,13131.604408909088
2025-06-22 13:00:00+00:00,9794.650526616644,12888.840283465299
2025-06-22 14:00:00+00:00,9815.430432100819,12717.93775728326
2025-06-22 15:00:00+00:00,9820.912992977263,12673.538998831273
2025-06-22 16:00:00+00:00,9817.320333953834,12702.515240828514
2025-06-22 17:00:00+00:00,9814.82585450328,12722.687600851883
2025-06-22 18:00:00+00:00,9816.370407892933,12712.67679141385
2025-06-22 19:00:00+00:00,9827.687537052814,12639.39562982453
2025-06-22 20:00:00+00:00,9811.277811461568,12744.918426078804
2025-06-22 21:00:00+00:00,9823.21364816352,12680.31536245965
2025-06-22 22:00:00+00:00,9782.317444872824,12900.277643231113
2025-06-22 23:00:00+00:00,9782.348693954003,12899.762527787352
2025-06-23 00:00:00+00:00,9783.049406089305,12911.312693842203
2025-06-23 01:00:00+00:00,9783.727151719782,12922.493494171878
2025-06-23 02:00:00+00:00,9785.453059947862,12950.988562440647
2025-06-23 03:00:00+00:00,9783.94063700736,12925.967528560024
2025-06-23 04:00:00+00:00,9784.18001862114,12929.92074010516
2025-06-23 05:00:00+00:00,9789.228341271762,13013.31353799263
2025-06-23 06:00:00+00:00,9790.270430155993,13030.629802503214
2025-06-23 07:00:00+00:00,9790.198666374166,13029.435852753724
2025-06-23 08:00:00+00:00,9789.877082320136,13024.086039453125
2025-06-23 09:00:00+00:00,9787.45579608842,12983.821182265887
2025-06-23 10:00:00+00:00,9786.884898912487,12974.354438558183
2025-06-23 11:00:00+00:00,9785.481728688163,12951.102367015435
2025-06-23 12:00:00+00:00,9787.675887674295,12987.402033228615
2025-06-23 13:00:00+00:00,9793.804240689768,13089.049484225763
2025-06-23 14:00:00+00:00,9787.484409160219,12983.471782255587
2025-06-23 15:00:00+00:00,9786.67364235169,12970.027868144898
2025-06-23 16:00:00+00:00,9777.75562139677,12822.292559217387
2025-06-23 17:00:00+00:00,9728.03935871321,13093.945077512972
2025-06-23 18:00:00+00:00,9732.467474018244,13168.448140852604
2025-06-23 19:00:00+00:00,9732.467474018244,13199.499818911045
2025-06-23 20:00:00+00:00,9732.467474018244,13261.805827033897
2025-06-23 21:00:00+00:00,9732.467474018244,13262.243076189647
2025-06-23 22:00:00+00:00,9775.943042889876,13509.090190325254
2025-06-23 23:00:00+00:00,9774.134459675659,13493.470013293254
2025-06-24 00:00:00+00:00,9768.261348290165,13442.795032370494
2025-06-24 01:00:00+00:00,9775.782556377791,13485.92197478498
2025-06-24 02:00:00+00:00,9760.246122865294,13396.61832700894
2025-06-24 03:00:00+00:00,9764.498102259473,13420.935569440235
2025-06-24 04:00:00+00:00,9761.397920802841,13403.18105748816
2025-06-24 05:00:00+00:00,9773.984573793901,13475.191401325723
2025-06-24 06:00:00+00:00,9781.323528084518,13517.3500065688
2025-06-24 07:00:00+00:00,9764.018325468507,13417.704118487813
2025-06-24 08:00:00+00:00,9765.68979788203,13427.274683912865
2025-06-24 09:00:00+00:00,9770.263077329624,13453.47469325682
2025-06-24 10:00:00+00:00,9770.805305163947,13462.807666674866
2025-06-24 11:00:00+00:00,9769.985961479018,13448.695899401628
2025-06-24 12:00:00+00:00,9770.029068442946,13449.437625709214
2025-06-24 13:00:00+00:00,9769.099618067396,13433.44408980906
2025-06-24 14:00:00+00:00,9772.258657411474,13487.74384626727
2025-06-24 15:00:00+00:00,9770.200877657217,13452.241810363326
2025-06-24 16:00:00+00:00,9776.10562693539,13553.867299074112
2025-06-24 17:00:00+00:00,9776.24064911658,13556.207280857394
2025-06-24 18:00:00+00:00,9776.24064911658,13498.242817433984
2025-06-24 19:00:00+00:00,9776.012464422038,13494.304580175005
2025-06-24 20:00:00+00:00,9779.991581277889,13562.961682199408
2025-06-24 21:00:00+00:00,9779.3064042926,13551.084078420616
2025-06-24 22:00:00+00:00,9779.475156686425,13554.00705907823
2025-06-24 23:00:00+00:00,9779.30009928966,13550.974266988807
2025-06-25 00:00:00+00:00,9782.039694958748,13598.426781530834
2025-06-25 01:00:00+00:00,9781.93260924943,13596.56597690454
2025-06-25 02:00:00+00:00,9783.02428556736,13615.533406035238
2025-06-25 03:00:00+00:00,9781.258897254798,13584.821145129667
2025-06-25 04:00:00+00:00,9780.847582858449,13577.68040720483
2025-06-25 05:00:00+00:00,9781.114292792892,13582.308459912721
2025-06-25 06:00:00+00:00,9782.332860219298,13603.46013825068
2025-06-25 07:00:00+00:00,9783.907587511665,13630.833133343507
2025-06-25 08:00:00+00:00,9783.4365007134,13622.62922110161
2025-06-25 09:00:00+00:00,9783.923162445051,13631.099675637079
2025-06-25 10:00:00+00:00,9786.77709006024,13680.801327959713
2025-06-25 11:00:00+00:00,9788.007752305502,13702.305401165204
2025-06-25 12:00:00+00:00,9787.882815719991,13704.491646943954
2025-06-25 13:00:00+00:00,9799.108515796712,13802.726957269064
2025-06-25 14:00:00+00:00,9796.779255068313,13761.715382345523
2025-06-25 15:00:00+00:00,9787.296808418872,13678.464341033663
2025-06-25 16:00:00+00:00,9790.809961444487,13698.922210779736
2025-06-25 17:00:00+00:00,9792.295102413595,13724.896607545608
2025-06-25 18:00:00+00:00,9792.285358882444,13724.725900683432
2025-06-25 19:00:00+00:00,9794.684688148413,13766.76171678003
2025-06-25 20:00:00+00:00,9795.434261542463,13779.931102311199
2025-06-25 21:00:00+00:00,9792.987175985796,13736.899995328109
2025-06-25 22:00:00+00:00,9791.779094529464,13715.717370132097
2025-06-25 23:00:00+00:00,9792.024714474856,13720.017985116046
2025-06-26 00:00:00+00:00,9791.93306104521,13718.412741640142
2025-06-26 01:00:00+00:00,9794.196141185968,13758.04468566586
2025-06-26 02:00:00+00:00,9796.495977547183,13798.427340570855
2025-06-26 03:00:00+00:00,9795.869721763464,13787.40127453146
2025-06-26 04:00:00+00:00,9795.722873196391,13784.81771102671
2025-06-26 05:00:00+00:00,9794.129904434478,13756.796828486207
2025-06-26 06:00:00+00:00,9795.00756818757,13772.206367226283
2025-06-26 07:00:00+00:00,9795.63832895541,13783.292330410304
2025-06-26 08:00:00+00:00,9795.469361343752,13780.320433751245
2025-06-26 09:00:00+00:00,9792.168020367179,13722.2661246109
2025-06-26 10:00:00+00:00,9791.905695869364,13726.861233889247
2025-06-26 11:00:00+00:00,9792.34413155345,13719.17842680557
2025-06-26 12:00:00+00:00,9793.606194556314,13697.076380439592
2025-06-26 13:00:00+00:00,9795.457476758262,13664.711956628162
2025-06-26 14:00:00+00:00,9795.457476758262,13735.48941757223
2025-06-26 15:00:00+00:00,9793.70659201135,13704.80011723876
2025-06-26 16:00:00+00:00,9794.324562145108,13693.99067920575
2025-06-26 17:00:00+00:00,9793.927234399647,13700.934754839074
2025-06-26 18:00:00+00:00,9792.571544741077,13724.641046395214
2025-06-26 19:00:00+00:00,9794.479542884566,13758.067646237963
2025-06-26 20:00:00+00:00,9795.204671746978,13770.799782613381
2025-06-26 21:00:00+00:00,9789.813152244118,13676.052482676832
2025-06-26 22:00:00+00:00,9789.795086927277,13676.367940971848
2025-06-26 23:00:00+00:00,9790.351210422066,13666.656617256931
2025-06-27 00:00:00+00:00,9792.014281982541,13637.63744897271
2025-06-27 01:00:00+00:00,9788.759455868605,13694.301146072052
2025-06-27 02:00:00+00:00,9787.754278578375,13711.87896144749
2025-06-27 03:00:00+00:00,9789.337030971057,13739.595366836156
2025-06-27 04:00:00+00:00,9789.64720138959,13745.03702242518
2025-06-27 05:00:00+00:00,9784.577241689856,13715.376954693487
2025-06-27 06:00:00+00:00,9785.413567778045,13720.261566837513
2025-06-27 07:00:00+00:00,9776.348386779324,13667.301509847375
2025-06-27 08:00:00+00:00,9775.630419053328,13679.847965074461
2025-06-27 09:00:00+00:00,9775.022965292283,13690.473718530624
2025-06-27 10:00:00+00:00,9775.7410461836,13677.902306159947
2025-06-27 11:00:00+00:00,9775.890535634233,13675.287795797141
2025-06-27 12:00:00+00:00,9778.2821756219,13633.467609421186
2025-06-27 13:00:00+00:00,9777.285966261923,13650.82979507598
2025-06-27 14:00:00+00:00,9779.423970503969,13613.516868832925
2025-06-27 15:00:00+00:00,9773.139675430295,13722.868090914366
2025-06-27 16:00:00+00:00,9774.240693783708,13742.192906341314
2025-06-27 17:00:00+00:00,9759.697800170723,13656.998202686427
2025-06-27 18:00:00+00:00,9758.212034934453,13631.009829920142
2025-06-27 19:00:00+00:00,9756.009464916877,13669.468788196988
2025-06-27 20:00:00+00:00,9754.855125966586,13689.686071078824
2025-06-27 21:00:00+00:00,9754.892002254468,13689.901700799468
2025-06-27 22:00:00+00:00,9755.335536740875,13692.495247161654
2025-06-27 23:00:00+00:00,9753.893147638411,13684.05973262721
2025-06-28 00:00:00+00:00,9754.392328537075,13686.977721856108
2025-06-28 01:00:00+00:00,9754.638378186455,13688.41625161281
2025-06-28 02:00:00+00:00,9755.427518123231,13693.03032832029
2025-06-28 03:00:00+00:00,9759.389617909603,13716.202537003539
2025-06-28 04:00:00+00:00,9757.431056887352,13704.73323209393
2025-06-28 05:00:00+00:00,9759.539780956751,13717.074040457806
2025-06-28 06:00:00+00:00,9761.934466350142,13731.097958585598
2025-06-28 07:00:00+00:00,9763.266123420526,13738.902556530005
2025-06-28 08:00:00+00:00,9761.416603665883,13728.058178495965
2025-06-28 09:00:00+00:00,9759.761888540204,13718.361829067206
2025-06-28 10:00:00+00:00,9758.804116594933,13712.752461473237
2025-06-28 11:00:00+00:00,9760.682915326364,13723.752572083296
2025-06-28 12:00:00+00:00,9760.15995309583,13720.688833135817
2025-06-28 13:00:00+00:00,9754.961654658662,13690.240119666585
2025-06-28 14:00:00+00:00,9754.09258362993,13705.485939544691
2025-06-28 15:00:00+00:00,9751.996234899678,13742.30571263035
2025-06-28 16:00:00+00:00,9747.069565152766,13713.37838663455
2025-06-28 17:00:00+00:00,9750.979312422669,13736.298029024638
2025-06-28 18:00:00+00:00,9747.93647144195,13718.437698783728
2025-06-28 19:00:00+00:00,9746.114850865122,13707.756041325914
2025-06-28 20:00:00+00:00,9746.422835957284,13702.34133945197
2025-06-28 21:00:00+00:00,9745.745365864543,13714.246895231588
2025-06-28 22:00:00+00:00,9746.212669129207,13722.466780045384
2025-06-28 23:00:00+00:00,9745.785441960441,13714.947691823678
2025-06-29 00:00:00+00:00,9747.013119461257,13736.54360731759
2025-06-29 01:00:00+00:00,9744.283358618977,13720.514133130666
2025-06-29 02:00:00+00:00,9744.056825118632,13716.526979870245
2025-06-29 03:00:00+00:00,9743.383623973534,13704.681321235252
2025-06-29 04:00:00+00:00,9743.065265602954,13710.278709400294
2025-06-29 05:00:00+00:00,9742.726843286551,13716.231487290102
2025-06-29 06:00:00+00:00,9743.109807933633,13722.970914345962
2025-06-29 07:00:00+00:00,9742.981038897573,13720.703807421973
2025-06-29 08:00:00+00:00,9745.386454007052,13763.047095527636
2025-06-29 09:00:00+00:00,9748.166204791352,13787.582962536808
2025-06-29 10:00:00+00:00,9752.16370378625,13822.920281293043
2025-06-29 11:00:00+00:00,9754.21027917098,13859.181014362217
2025-06-29 12:00:00+00:00,9752.405716052612,13827.131050560058
2025-06-29 13:00:00+00:00,9749.605311875523,13810.587459215114
2025-06-29 14:00:00+00:00,9747.194758197671,13796.359890795602
2025-06-29 15:00:00+00:00,9743.324896358894,13773.537082122655
2025-06-29 16:00:00+00:00,9738.560880392828,13745.476268152406
2025-06-29 17:00:00+00:00,9738.803335129804,13741.198613740562
2025-06-29 18:00:00+00:00,9737.850849705801,13757.997766235896
2025-06-29 19:00:00+00:00,9739.390068583796,13730.814445434376
2025-06-29 20:00:00+00:00,9739.51429642821,13728.625204798396
2025-06-29 21:00:00+00:00,9738.808461032535,13741.061848593672
2025-06-29 22:00:00+00:00,9734.49540244594,13817.131222265205
2025-06-29 23:00:00+00:00,9736.348274099404,13850.005770091675
2025-06-30 00:00:00+00:00,9743.615402967793,13893.078805076002
2025-06-30 01:00:00+00:00,9741.245838901461,13871.962066739074
2025-06-30 02:00:00+00:00,9739.962800890275,13864.34913965746
2025-06-30 03:00:00+00:00,9741.036821628362,13870.719200988142
2025-06-30 04:00:00+00:00,9736.902754995144,13846.19132026492
2025-06-30 05:00:00+00:00,9735.870626881619,13840.075821798886
2025-06-30 06:00:00+00:00,9721.072159596326,13752.422340357216
2025-06-30 07:00:00+00:00,9720.855948192895,13756.245774755667
2025-06-30 08:00:00+00:00,9721.874771377168,13738.223722224271
2025-06-30 09:00:00+00:00,9721.828146441801,13739.047307962841
2025-06-30 10:00:00+00:00,9720.906445273604,13755.32934844293
2025-06-30 11:00:00+00:00,9720.718502834085,13758.65363996952
2025-06-30 12:00:00+00:00,9721.186487169114,13750.3738580111
2025-06-30 13:00:00+00:00,9721.82681293074,13739.05229939156
2025-06-30 14:00:00+00:00,9725.89602830798,13667.16873784345
2025-06-30 15:00:00+00:00,9721.420022912775,13745.791726447424
2025-06-30 16:00:00+00:00,9720.46328590692,13762.70168866031
2025-06-30 17:00:00+00:00,9721.655547272827,13741.600922895283
2025-06-30 18:00:00+00:00,9723.50326381922,13708.953984218377
2025-06-30 19:00:00+00:00,9720.131796707037,13768.3709533989
2025-06-30 20:00:00+00:00,9718.87641251392,13746.143123029211
2025-06-30 21:00:00+00:00,9721.746476768816,13695.40125696162
2025-06-30 22:00:00+00:00,9722.389353106502,13691.627736850358
2025-06-30 23:00:00+00:00,9723.234394917603,13686.669251561296
2025-07-01 00:00:00+00:00,9717.468950948107,13720.484184558354
2025-07-01 01:00:00+00:00,9720.067036162896,13705.199431536246
2025-07-01 02:00:00+00:00,9722.576106727265,13690.458744244463
2025-07-01 03:00:00+00:00,9720.400921608878,13703.22082919219
2025-07-01 04:00:00+00:00,9726.865066060007,13665.251030929767
2025-07-01 05:00:00+00:00,9726.253516478666,13668.83088360675
2025-07-01 06:00:00+00:00,9727.425414588235,13661.968667404413
2025-07-01 07:00:00+00:00,9721.71290453349,13695.398262104394
2025-07-01 08:00:00+00:00,9731.275574088138,13639.267649592202
2025-07-01 09:00:00+00:00,9734.605493957059,13619.821043304519
2025-07-01 10:00:00+00:00,9737.065058513339,13605.482665167456
2025-07-01 11:00:00+00:00,9735.074556733642,13622.865814822868
2025-07-01 12:00:00+00:00,9738.324523223111,13603.91635483556
2025-07-01 13:00:00+00:00,9729.952492803066,13652.64667512955
2025-07-01 14:00:00+00:00,9749.737261921804,13536.975306004611
2025-07-01 15:00:00+00:00,9748.197691334848,13550.335364112827
2025-07-01 16:00:00+00:00,9747.497213989243,13554.392397375308
2025-07-01 17:00:00+00:00,9742.810719827437,13581.545769604518
2025-07-01 18:00:00+00:00,9754.86382151964,13511.536988683114
2025-07-01 19:00:00+00:00,9760.482039533415,13479.112667727062
2025-07-01 20:00:00+00:00,9752.863486792643,13544.869749665957
2025-07-01 21:00:00+00:00,9757.023480556627,13520.797087241872
2025-07-01 22:00:00+00:00,9759.385046465482,13507.161502268387
2025-07-01 23:00:00+00:00,9759.78752936068,13504.840487914236
2025-07-02 00:00:00+00:00,9766.054095076195,13468.71053027749
2025-07-02 01:00:00+00:00,9758.74727378539,13510.69842865839
2025-07-02 02:00:00+00:00,9754.298740086357,13536.360361986477
2025-07-02 03:00:00+00:00,9752.366872281027,13569.871816117446
2025-07-02 04:00:00+00:00,9753.70642985857,13593.170807090148
2025-07-02 05:00:00+00:00,9755.66941826099,13627.367085241307
2025-07-02 06:00:00+00:00,9758.428695204026,13675.546351804765
2025-07-02 07:00:00+00:00,9758.428695204026,13694.975987234806
2025-07-02 08:00:00+00:00,9758.428695204026,13767.710088236567
2025-07-02 09:00:00+00:00,9758.428695204026,13757.246057070884
